mes_sol;año_sol;desc_cnae;empresa_municipio;localidades_centro_trab;desc_sector;total_trab_sus;trab_hombres_sus;trab_mujeres_sus
11;2024;Comercio al por menor de flores, plantas, semillas, fertilizantes, animales de compañía y comida en establecim. especializados;Algemesí;Algemesí;SERVICIOS;24;20;4
11;2024;Restaurantes y puestos de comidas;Alfafar;Alfafar;SERVICIOS;6;1;5
11;2024;Establecimientos de bebidas;Paiporta;Paiporta;SERVICIOS;3;0;3
11;2024;Establecimientos de bebidas;Alcúdia, l';Alcúdia (L');SERVICIOS;3;1;2
11;2024;Revocamiento;Algemesí;Algemesí;CONSTRUCIÓN;10;10;0
11;2024;Establecimientos de bebidas;Aldaya;Aldaya;SERVICIOS;4;1;3
11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;SERVICIOS;7;5;2
11;2024;Otras actividades deportivas;Boadilla del Monte;Valencia;SERVICIOS;1;1;0
11;2024;Confección de calcetería;Xàtiva;Aldaya;INDUSTRIA;4;0;4
11;2024;Comercio al por menor en establecimientos no especializados, con predominio en productos alimenticios, bebidas y tabaco;Benetússer;Benetússer;SERVICIOS;1;0;1
11;2024;Comercio al por menor de productos cosméticos e higiénicos en establecimientos especializados;Badalona;Aldaya;SERVICIOS;0;0;0
11;2024;Restaurantes y puestos de comidas;Catarroja;Catarroja;SERVICIOS;3;0;3
11;2024;Fabricación de artículos cerámicos de uso doméstico y ornamental;Chiva;Chiva;INDUSTRIA;80;45;35
11;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Algemesí;Algemesí;INDUSTRIA;2;1;1
11;2024;Otras actividades deportivas;Benetússer;Benetússer;SERVICIOS;23;0;0
11;2024;Gestión de instalaciones deportivas;Sedaví;Sedaví;SERVICIOS;27;11;16
11;2024;Actividades de las escuelas de conducción y pilotaje;Torrent;Torrent;SERVICIOS;3;2;1
11;2024;Comercio al por mayor de productos químicos;Beniparrell;Beniparrell;SERVICIOS;2;1;1
11;2024;Comercio al por menor de productos cosméticos e higiénicos en establecimientos especializados;Marines;"Alaquàs; Paiporta; Torrent";SERVICIOS;7;0;7
11;2024;Establecimientos de bebidas;Aldaya;Aldaya;SERVICIOS;1;0;1
11;2024;Otras actividades de construcción especializada n.c.o.p.;Paiporta;Paiporta;CONSTRUCIÓN;1;1;0
11;2024;Mantenimiento y reparación de vehículos de motor;Massanassa;Massanassa;SERVICIOS;3;3;0
11;2024;Otra educación n.c.o.p.;Sedaví;Sedaví;SERVICIOS;3;1;2
11;2024;Educación secundaria técnica y profesional;Valencia;Valencia;SERVICIOS;5;3;2
11;2024;Fabricación de chapas y tableros de madera;Sedaví;Sedaví;INDUSTRIA;2;1;1
11;2024;Establecimientos de bebidas;Massanassa;Massanassa;SERVICIOS;1;0;1
11;2024;Establecimientos de bebidas;Alfafar;Alfafar;SERVICIOS;7;1;6
11;2024;Gestión de instalaciones deportivas;Rocafort;Rocafort;SERVICIOS;1;0;1
11;2024;Instalación de carpintería;Almussafes;Almussafes;CONSTRUCIÓN;1;0;1
11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Paiporta;Paiporta;SERVICIOS;6;0;6
11;2024;Actividades odontológicas;Picanya;Picanya;SERVICIOS;1;0;1
11;2024;Venta de automóviles y vehículos de motor ligeros;Cuart de Poblet;Valencia;SERVICIOS;14;13;1
11;2024;Restaurantes y puestos de comidas;Paiporta;Paiporta;SERVICIOS;4;2;2
11;2024;Otras actividades sanitarias;Paiporta;Paiporta;SERVICIOS;2;0;2
11;2024;Transporte de mercancías por carretera;Xàtiva;Xàtiva;SERVICIOS;3;3;0
11;2024;Comercio al por mayor de flores y plantas;Catarroja;Catarroja;SERVICIOS;1;0;1
11;2024;Establecimientos de bebidas;Sedaví;Sedaví;SERVICIOS;6;0;6
11;2024;Fabricación de muebles de oficina y de establecimientos comerciales;Beniparrell;Beniparrell;INDUSTRIA;3;2;1
11;2024;Mantenimiento y reparación de vehículos de motor;Picanya;Picanya;SERVICIOS;3;2;1
11;2024;Comercio al por mayor de flores y plantas;Catarroja;Catarroja;SERVICIOS;1;1;0
11;2024;Transporte de mercancías por carretera;Xàtiva;Xàtiva;SERVICIOS;2;2;0
11;2024;Reparación de productos metálicos;Beniparrell;Beniparrell;INDUSTRIA;1;1;0
11;2024;Fabricación de productos básicos de hierro, acero y ferroaleaciones;Albal;Albal;INDUSTRIA;35;30;5
11;2024;Peluquería y otros tratamientos de belleza;Benetússer;Benetússer;SERVICIOS;3;1;2
11;2024;Establecimientos de bebidas;Aldaya;Aldaya;SERVICIOS;7;1;6
11;2024;Mantenimiento y reparación de vehículos de motor;Aldaya;Aldaya;SERVICIOS;6;6;0
11;2024;Peluquería y otros tratamientos de belleza;Picanya;Picanya;SERVICIOS;1;0;1
11;2024;Instalaciones eléctricas;Paiporta;Paiporta;CONSTRUCIÓN;3;3;0
11;2024;Otros servicios de comidas;Catarroja;Catarroja;SERVICIOS;3;1;2
11;2024;Actividades veterinarias;Massanassa;"Alfafar; Benetússer; Massanassa";SERVICIOS;12;2;10
11;2024;Peluquería y otros tratamientos de belleza;Paiporta;Paiporta;SERVICIOS;4;1;3
11;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Massanassa;Massanassa;INDUSTRIA;7;1;6
11;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Aldaya;Aldaya;INDUSTRIA;1;1;0
11;2024;Tratamiento y revestimiento de metales;Beniparrell;Beniparrell;INDUSTRIA;6;5;1
11;2024;Otros tipos de transporte terrestre de pasajeros n.c.o.p.;Massanassa;Massanassa;SERVICIOS;6;5;1
11;2024;Restaurantes y puestos de comidas;Sedaví;Sedaví;SERVICIOS;3;1;2
11;2024;Fabricación de instrumentos musicales;Beniparrell;Beniparrell;INDUSTRIA;0;0;0
11;2024;Forja, estampación y embutición de metales, metalurgia de polvos;Catarroja;Catarroja;INDUSTRIA;40;35;5
11;2024;Reparación y mantenimiento de otro material de transporte;Algemesí;Algemesí;INDUSTRIA;26;21;5
11;2024;Comercio al por menor de flores, plantas, semillas, fertilizantes, animales de compañía y comida en establecim. especializados;Algemesí;Algemesí;SERVICIOS;1;0;1
11;2024;Comercio al por mayor de otra maquinaria y equipo;Beniparrell;Beniparrell;SERVICIOS;3;2;1
11;2024;Comercio al por mayor de otra maquinaria y equipo;Paterna;"Paterna; Riba-Roja De Túria";SERVICIOS;178;136;42
11;2024;Comercio al por menor de calzado y artículos de cuero en establecimientos especializados;Picanya;Picanya;SERVICIOS;1;0;1
11;2024;Gestión y administración de la propiedad inmobiliaria;Benetússer;Benetússer;SERVICIOS;1;0;1
11;2024;Comercio al por menor de artículos deportivos en establecimientos especializados;Valencia;Valencia;SERVICIOS;2;2;0
11;2024;Fabricación de herramientas;Sedaví;Sedaví;INDUSTRIA;2;2;0
11;2024;Restaurantes y puestos de comidas;Paiporta;Paiporta;SERVICIOS;8;2;6
11;2024;Actividades odontológicas;Massanassa;Massanassa;SERVICIOS;2;0;2
11;2024;Peluquería y otros tratamientos de belleza;Alfafar;Alfafar;SERVICIOS;2;0;2
11;2024;Comercio al por menor de artículos deportivos en establecimientos especializados;Aldaya;Aldaya;SERVICIOS;12;4;8
11;2024;Comercio al por menor de juegos y juguetes en establecimientos especializados;Alzira;Algemesí;SERVICIOS;2;1;1
11;2024;Otros servicios de comidas;Massanassa;Massanassa;SERVICIOS;14;5;9
11;2024;Comercio al por menor de artículos de relojería y joyería en establecimientos especializados;Sevilla;Aldaya;SERVICIOS;7;2;5
11;2024;Mantenimiento y reparación de vehículos de motor;Paiporta;Paiporta;SERVICIOS;3;3;0
11;2024;Establecimientos de bebidas;Algemesí;Carrascalet;SERVICIOS;3;0;3
11;2024;Establecimientos de bebidas;Paiporta;Paiporta;SERVICIOS;2;0;2
11;2024;Actividades veterinarias;Aldaya;Aldaya;SERVICIOS;5;0;5
11;2024;Venta de automóviles y vehículos de motor ligeros;Sedaví;Sedaví;SERVICIOS;2;2;0
11;2024;Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios;Beniparrell;Beniparrell;SERVICIOS;1;1;0
11;2024;Educación cultural;Algemesí;Algemesí;SERVICIOS;8;3;5
11;2024;Construcción de edificios residenciales;Torrent;Torrent;CONSTRUCIÓN;2;2;0
11;2024;Otros servicios de comidas;Esplugues de Llobregat;Valencia;SERVICIOS;31;4;27
11;2024;Comercio al por menor de carne y productos cárnicos en establecimientos especializados;Algemesí;Algemesí;SERVICIOS;3;1;2
11;2024;Actividades de los clubes deportivos;Benetússer;Benetússer;SERVICIOS;4;1;3
11;2024;Actividades de los gimnasios;Albal;Albal;SERVICIOS;2;1;1
11;2024;Fabricación de otros productos textiles n.c.o.p.;Aldaya;"Aldaya; Málaga";INDUSTRIA;12;5;7
11;2024;Otras actividades sanitarias;Picanya;Picanya;SERVICIOS;2;1;1
11;2024;Actividades de consultoría informática;Alfafar;Alfafar;SERVICIOS;8;6;2
11;2024;Comercio al por menor de pan y productos de panadería, confitería y pastelería en establecimientos especializados;Algemesí;Algemesí;SERVICIOS;1;0;1
11;2024;Restaurantes y puestos de comidas;Algemesí;Algemesí;SERVICIOS;4;2;2
11;2024;Actividades de los clubes deportivos;Algemesí;Algemesí;SERVICIOS;2;0;2
11;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Algemesí;Algemesí;CONSTRUCIÓN;1;0;1
11;2024;Establecimientos de bebidas;Algemesí;Algemesí;SERVICIOS;1;0;1
11;2024;Otra educación n.c.o.p.;Albal;Albal;SERVICIOS;1;1;0
11;2024;Restaurantes y puestos de comidas;Valencia;Castellar-Oliveral;SERVICIOS;4;2;2
11;2024;Educación secundaria técnica y profesional;Carlet;Carlet;SERVICIOS;1;0;1
11;2024;Servicios técnicos de arquitectura;Picanya;Picanya;SERVICIOS;1;1;0
11;2024;Promoción inmobiliaria;Sueca;Sueca;CONSTRUCIÓN;0;0;0
11;2024;Comercio al por menor de productos de tabaco en establecimientos especializados;Alfafar;Alfafar;SERVICIOS;3;0;3
11;2024;Actividades de las escuelas de conducción y pilotaje;Algemesí;Algemesí;SERVICIOS;1;0;1
11;2024;Otras actividades anexas al transporte;Benifaió;Benifaió;SERVICIOS;12;11;1
11;2024;Peluquería y otros tratamientos de belleza;Paiporta;Paiporta;SERVICIOS;1;0;1
11;2024;Actividades de apoyo a la agricultura;Catarroja;Catarroja;AGRICULTURA;2;2;0
11;2024;Agentes de la propiedad inmobiliaria;Algemesí;Algemesí;SERVICIOS;1;1;0
11;2024;Mantenimiento y reparación de vehículos de motor;Benetússer;Benetússer;SERVICIOS;4;3;1
11;2024;Fabricación de otros productos de plástico;Benetússer;Benetússer;INDUSTRIA;4;2;2
11;2024;Peluquería y otros tratamientos de belleza;Algemesí;Algemesí;SERVICIOS;1;0;1
11;2024;Actividades veterinarias;Catarroja;Catarroja;SERVICIOS;7;0;7
11;2024;Establecimientos de bebidas;Aldaya;Aldaya;SERVICIOS;6;3;3
11;2024;Comercio al por mayor, no especializado, de productos alimenticios, bebidas y tabaco;Silla;Sedaví;SERVICIOS;7;4;3
11;2024;Otros servicios de comidas;Valencia;Horno De Alcedo;SERVICIOS;1;1;0
11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Alfafar;Alfafar;SERVICIOS;4;2;2
11;2024;Reparación de otros equipos;Benifaió;Benifaió;INDUSTRIA;23;22;1
11;2024;Otras actividades de impresión y artes gráficas;Picanya;Picanya;INDUSTRIA;1;1;0
11;2024;Fabricación de otros muebles;Valencia;Aldaya;INDUSTRIA;6;4;2
11;2024;Restaurantes y puestos de comidas;Picanya;Picanya;SERVICIOS;22;5;17
11;2024;Establecimientos de bebidas;Alfafar;Alfafar;SERVICIOS;1;1;0
11;2024;Fabricación de instrumentos y suministros médicos y odontológicos;Picanya;Picanya;INDUSTRIA;13;6;7
11;2024;Servicios de mudanza;Beniparrell;Beniparrell;SERVICIOS;3;2;1
11;2024;Otras actividades sanitarias;Algemesí;Algemesí;SERVICIOS;1;0;1
11;2024;Peluquería y otros tratamientos de belleza;Alcúdia, l';Alcúdia (L');SERVICIOS;4;0;4
11;2024;Comercio al por menor de artículos deportivos en establecimientos especializados;Massanassa;Massanassa;SERVICIOS;1;1;0
11;2024;Peluquería y otros tratamientos de belleza;Paiporta;Paiporta;SERVICIOS;4;0;4
11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Alfafar;Alfafar;SERVICIOS;12;2;10
11;2024;Comercio al por mayor de azúcar, chocolate y confitería;Ribarroja del Turia;Riba-Roja De Túria;SERVICIOS;8;6;2
11;2024;Construcción de edificios residenciales;Tavernes Blanques;Tavernes Blanques;CONSTRUCIÓN;1;1;0
11;2024;Comercio al por mayor de artículos de relojería y joyería;Albal;Albal;SERVICIOS;2;0;2
11;2024;Establecimientos de bebidas;Paiporta;Paiporta;SERVICIOS;1;0;1
11;2024;Establecimientos de bebidas;Paiporta;Paiporta;SERVICIOS;2;0;2
11;2024;Gestión y administración de la propiedad inmobiliaria;Catarroja;Benetússer;SERVICIOS;1;0;1
11;2024;Actividades odontológicas;Catarroja;Catarroja;SERVICIOS;2;0;2
11;2024;Actividades anexas al transporte terrestre;Valencia;Valencia;SERVICIOS;10;10;0
11;2024;Otra educación n.c.o.p.;Picanya;Picanya;SERVICIOS;4;0;4
11;2024;Pintura y acristalamiento;Beniparrell;Beniparrell;CONSTRUCIÓN;1;1;0
11;2024;Agencias de publicidad;Algemesí;Algemesí;SERVICIOS;1;1;0
11;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Massanassa;Massanassa;CONSTRUCIÓN;3;2;1
11;2024;Establecimientos de bebidas;Massanassa;Massanassa;SERVICIOS;12;7;5
11;2024;Fabricación de envases y embalajes de plástico;Ribarroja del Turia;Riba-Roja De Túria;INDUSTRIA;4;1;3
11;2024;Restaurantes y puestos de comidas;Valencia;Alfafar;SERVICIOS;13;6;7
11;2024;Forja, estampación y embutición de metales, metalurgia de polvos;Ribarroja del Turia;Riba-Roja De Túria;INDUSTRIA;4;4;0
11;2024;Establecimientos de bebidas;Paiporta;Paiporta;SERVICIOS;1;0;1
11;2024;Comercio al por menor de pan y productos de panadería, confitería y pastelería en establecimientos especializados;Catarroja;Catarroja;SERVICIOS;1;0;1
11;2024;Otras actividades sanitarias;Picanya;Picanya;SERVICIOS;25;16;9
11;2024;Comercio al por menor de carne y productos cárnicos en establecimientos especializados;Torrent;Sedaví;SERVICIOS;12;1;11
11;2024;Establecimientos de bebidas;Aldaya;Aldaya;SERVICIOS;6;0;6
11;2024;Peluquería y otros tratamientos de belleza;Alcúdia, l';Alcúdia (L');SERVICIOS;1;0;1
11;2024;Actividades de exhibición cinematográfica;Barcelona;Aldaya;SERVICIOS;33;10;23
11;2024;Comercio al por mayor de carne y productos cárnicos;Paiporta;"Barcelona; Paiporta";SERVICIOS;4;2;2
11;2024;Comercio al por mayor no especializado;Massanassa;Massanassa;SERVICIOS;2;2;0
11;2024;Comercio al por menor de repuestos y accesorios de vehículos de motor;Valencia;Valencia;SERVICIOS;11;9;2
11;2024;Otras actividades de impresión y artes gráficas;Albal;Albal;INDUSTRIA;1;1;0
11;2024;Mantenimiento y reparación de vehículos de motor;Algemesí;Algemesí;SERVICIOS;1;1;0
11;2024;Actividades odontológicas;Algemesí;Algemesí;SERVICIOS;6;2;4
11;2024;Limpieza general de edificios;Picanya;Paiporta;SERVICIOS;1;0;1
11;2024;Otras actividades de impresión y artes gráficas;Massanassa;Massanassa;INDUSTRIA;1;1;0
11;2024;Peluquería y otros tratamientos de belleza;Albal;Catarroja;SERVICIOS;1;0;1
11;2024;Gestión de instalaciones deportivas;Picanya;Picanya;SERVICIOS;4;4;0
11;2024;Establecimientos de bebidas;Alfafar;Alfafar;SERVICIOS;3;1;2
11;2024;Restaurantes y puestos de comidas;Benetússer;Benetússer;SERVICIOS;5;0;5
11;2024;Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal;Torrent;Torrent;SERVICIOS;1;0;1
11;2024;Actividades de los gimnasios;Algemesí;Algemesí;SERVICIOS;4;4;0
11;2024;Comercio al por menor en establecimientos no especializados, con predominio en productos alimenticios, bebidas y tabaco;Paiporta;Paiporta;SERVICIOS;1;0;1
11;2024;Restaurantes y puestos de comidas;Alfafar;Alfafar;SERVICIOS;2;0;2
11;2024;Comercio al por menor de textiles en establecimientos especializados;Benetússer;Benetússer;SERVICIOS;1;0;1
11;2024;Transporte de mercancías por carretera;Carlet;Carlet;SERVICIOS;1;1;0
11;2024;Comercio al por menor de calzado y artículos de cuero en establecimientos especializados;Algemesí;Algemesí;SERVICIOS;1;0;1
11;2024;Comercio al por mayor de porcelana, cristalería y artículos de limpieza;Valencia;Beniparrell;SERVICIOS;7;5;2
11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Paiporta;Paiporta;SERVICIOS;4;0;4
11;2024;Restaurantes y puestos de comidas;Benetússer;Benetússer;SERVICIOS;7;1;6
11;2024;Otras actividades de impresión y artes gráficas;Paiporta;Paiporta;INDUSTRIA;2;2;0
11;2024;Ensayos y análisis técnicos;Almussafes;Almussafes;SERVICIOS;50;28;22
11;2024;Actividades de los parques de atracciones y los parques temáticos;Paiporta;Paiporta;SERVICIOS;1;1;0
11;2024;Peluquería y otros tratamientos de belleza;Catarroja;Catarroja;SERVICIOS;1;0;1
11;2024;Construcción de edificios residenciales;Paiporta;Paiporta;CONSTRUCIÓN;10;9;1
11;2024;Peluquería y otros tratamientos de belleza;Sedaví;Sedaví;SERVICIOS;2;0;2
11;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Paterna;Paterna;CONSTRUCIÓN;1;1;0
11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Eliana, l';Alfafar;SERVICIOS;6;2;4
11;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Alfafar;Alfafar;INDUSTRIA;2;0;2
11;2024;Gestión y administración de la propiedad inmobiliaria;Benetússer;Benetússer;SERVICIOS;2;0;2
11;2024;Compraventa de bienes inmobiliarios por cuenta propia;Catarroja;Catarroja;SERVICIOS;2;0;2
11;2024;Gestión de instalaciones deportivas;Valencia;Horno De Alcedo;SERVICIOS;3;3;0
11;2024;Comercio al por mayor no especializado;Massanassa;Massanassa;SERVICIOS;9;8;1
11;2024;Actividades de las agencias de viajes;Alfafar;Alfafar;SERVICIOS;4;0;4
11;2024;Actividades de las agencias de viajes;Aldaya;Aldaya;SERVICIOS;3;0;3
11;2024;Tratamiento y revestimiento de metales;Valencia;Castellar-Oliveral;INDUSTRIA;2;1;1
11;2024;Instalaciones eléctricas;Massanassa;Massanassa;CONSTRUCIÓN;1;1;0
11;2024;Establecimientos de bebidas;Valencia;Valencia;SERVICIOS;4;1;3
11;2024;Actividades de medicina especializada;Algemesí;Algemesí;SERVICIOS;1;0;1
11;2024;Otras actividades sanitarias;Massanassa;Massanassa;SERVICIOS;6;0;6
11;2024;Restaurantes y puestos de comidas;Paiporta;Paiporta;SERVICIOS;2;1;1
11;2024;Restaurantes y puestos de comidas;Silla;"Benetússer; Silla";SERVICIOS;8;4;4
11;2024;Restaurantes y puestos de comidas;Massanassa;Massanassa;SERVICIOS;5;2;3
11;2024;Otras actividades de apoyo a las empresas n.c.o.p.;Zaragoza;Almussafes;SERVICIOS;4;4;0
11;2024;Actividades anexas al transporte terrestre;Valencia;Valencia;SERVICIOS;2;2;0
11;2024;Otras actividades postales y de correos;Barcelona;Massanassa;SERVICIOS;28;11;17
11;2024;Educación terciaria no universitaria;Catarroja;Catarroja;SERVICIOS;4;1;3
11;2024;Restaurantes y puestos de comidas;Paiporta;Paiporta;SERVICIOS;5;3;2
11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Alfafar;Alfafar;SERVICIOS;16;2;14
11;2024;Actividades odontológicas;Benetússer;Benetússer;SERVICIOS;1;0;1
11;2024;Comercio al por mayor de bebidas;Alfafar;Alfafar;SERVICIOS;5;4;1
11;2024;Fabricación de artículos confeccionados con textiles, excepto prendas de vestir;Ribarroja del Turia;Riba-Roja De Túria;INDUSTRIA;49;18;31
11;2024;Comercio al por menor de productos de tabaco en establecimientos especializados;Picanya;Picanya;SERVICIOS;3;0;3
11;2024;Fabricación de otras estructuras de madera y piezas de carpintería y ebanistería para la construcción;Beniparrell;Beniparrell;INDUSTRIA;2;0;2
11;2024;Comercio al por menor de artículos de segunda mano en establecimientos especializados;Massanassa;Massanassa;SERVICIOS;1;0;1
11;2024;Establecimientos de bebidas;Picanya;Picanya;SERVICIOS;4;1;3
